timestamp,value
2010-02-06T00:00:00Z,6423.97453703704
2010-02-07T00:00:00Z,1025.23637731481
2010-02-08T00:00:00Z,193555.206655093
2010-02-09T00:00:00Z,1270615.41591759
2010-02-10T00:00:00Z,853241.565393519
2010-02-11T00:00:00Z,14534.3153935185
2010-02-12T00:00:00Z,14459.9739583358
2010-02-13T00:00:00Z,36281.8322222222
2010-02-14T00:00:00Z,8166.59523194177
2010-02-15T00:00:00Z,23303.3245166667
2010-02-16T00:00:00Z,2245.37945532407
2010-02-17T00:00:00Z,176704.838666551
2010-02-18T00:00:00Z,9796.02150462963
2010-02-19T00:00:00Z,198.740265856481
2010-02-20T00:00:00Z,1257.66319444444
2010-02-21T00:00:00Z,24390.9202577546
2010-02-22T00:00:00Z,196287.851851852
2010-02-23T00:00:00Z,42.4797453703704
2010-02-24T00:00:00Z,121526.553240741
2010-02-25T00:00:00Z,48458.4965277778
2010-02-26T00:00:00Z,48109.7204861111
2010-02-27T00:00:00Z,2000.8755787037
2010-02-28T00:00:00Z,80893.9479166667
2010-03-01T00:00:00Z,5835.68402777778
2010-03-02T00:00:00Z,5684.4849537037
2010-03-03T00:00:00Z,44781.7950462924
2010-03-04T00:00:00Z,1094322.41840278
2010-03-05T00:00:00Z,2120.85763888889
2010-03-06T00:00:00Z,73700.1965394673
2010-03-07T00:00:00Z,32086.6857638889
2010-03-08T00:00:00Z,385236.887875463
2010-03-09T00:00:00Z,32117.2199074074
2010-03-10T00:00:00Z,19133.3443287037
2010-03-11T00:00:00Z,63136.3784722222
2010-03-12T00:00:00Z,1697.53298611111
2010-03-13T00:00:00Z,30081.0520833333
2010-03-14T00:00:00Z,3886.30613426036
2010-03-15T00:00:00Z,889.020787037037
2010-03-16T00:00:00Z,98508.7168171296
2010-03-17T00:00:00Z,74022.2853009259
2010-03-18T00:00:00Z,39575.506712963
2010-03-19T00:00:00Z,61174.2966898148
2010-03-20T00:00:00Z,59441.2655671296
2010-03-21T00:00:00Z,759.699108796296
2010-03-22T00:00:00Z,9635.15914351852
2010-03-23T00:00:00Z,135867.121307755
2010-03-24T00:00:00Z,9635.54861111111
2010-03-25T00:00:00Z,206873.943911111
2010-03-26T00:00:00Z,14971.4155092593
2010-03-27T00:00:00Z,18614.296875
2010-03-28T00:00:00Z,62780.0162037033
2010-03-29T00:00:00Z,15360.15625
2010-03-30T00:00:00Z,3725.86111111111
2010-03-31T00:00:00Z,7051.88770717593
2010-04-01T00:00:00Z,3961.51967592593
2010-04-02T00:00:00Z,2501.40219907407
2010-04-03T00:00:00Z,6849.54348935185
2010-04-04T00:00:00Z,38677.1601752315
2010-04-05T00:00:00Z,204125.092684259
2010-04-06T00:00:00Z,203567.014894676
2010-04-07T00:00:00Z,285746.287641435
2010-04-08T00:00:00Z,36308.6582826394
2010-04-09T00:00:00Z,198265.157502778
2010-04-10T00:00:00Z,761690.000314584
2010-04-11T00:00:00Z,267250.198566551
2010-04-12T00:00:00Z,155195.230456251
2010-04-13T00:00:00Z,3394.1166087963
2010-04-14T00:00:00Z,29265.2025657413
2010-04-15T00:00:00Z,8985456.91358091
2010-04-16T00:00:00Z,459858.509212384
2010-04-17T00:00:00Z,13829.0757513887
2010-04-18T00:00:00Z,60347.073732176
2010-04-19T00:00:00Z,169851.404577663
2010-04-20T00:00:00Z,340992.120666206
2010-04-21T00:00:00Z,72531.8396504629
2010-04-22T00:00:00Z,117265.358983565
2010-04-23T00:00:00Z,4288.77489305556
2010-04-24T00:00:00Z,87657.6545920139
2010-04-25T00:00:00Z,322260.345797453
2010-04-26T00:00:00Z,206731.654725579
2010-04-27T00:00:00Z,15905.7244940972
2010-04-28T00:00:00Z,58123.970577894
2010-04-29T00:00:00Z,7549.04731979167
2010-04-30T00:00:00Z,1294608.99708692
2010-05-01T00:00:00Z,11699.923273148
2010-05-02T00:00:00Z,5784.45405092565
2010-05-03T00:00:00Z,45654.2052083344
2010-05-04T00:00:00Z,193607.019427084
2010-05-05T00:00:00Z,283741.755808325
2010-05-06T00:00:00Z,390834.993843404
2010-05-07T00:00:00Z,303519.669941321
2010-05-08T00:00:00Z,282996.765223611
2010-05-09T00:00:00Z,111716.079225578
2010-05-10T00:00:00Z,99969.3887037039
2010-05-11T00:00:00Z,5352.52154421296
2010-05-12T00:00:00Z,305866.018547111
2010-05-13T00:00:00Z,94765.3498020826
2010-05-14T00:00:00Z,172596.961724784
2010-05-15T00:00:00Z,22160.0302271964
2010-05-16T00:00:00Z,9225.70318101852
2010-05-17T00:00:00Z,298483.542398611
2010-05-18T00:00:00Z,45019.2508784722
2010-05-19T00:00:00Z,135816.171987618
2010-05-20T00:00:00Z,6591.025275
2010-05-21T00:00:00Z,378183.697541882
2010-05-22T00:00:00Z,428777.674934693
2010-05-23T00:00:00Z,32780.4157129628
2010-05-24T00:00:00Z,13506.3209953699
2010-05-25T00:00:00Z,13571.9716435189
2010-05-26T00:00:00Z,206601.164925924
2010-05-27T00:00:00Z,117897.079625
2010-05-28T00:00:00Z,2982459.52190012
2010-05-29T00:00:00Z,227138.031758102
2010-05-30T00:00:00Z,39686.1623969927
2010-05-31T00:00:00Z,33100.710474537
2010-06-01T00:00:00Z,146060.563295833
2010-06-02T00:00:00Z,89613.9650724537
2010-06-03T00:00:00Z,83749.1546811343
2010-06-04T00:00:00Z,756230.791367477
2010-06-05T00:00:00Z,15125.1524907407
2010-06-06T00:00:00Z,26291.1283458325
2010-06-07T00:00:00Z,703607.594434491
2010-06-08T00:00:00Z,122460.987268522
2010-06-09T00:00:00Z,1330273.76510798
2010-06-10T00:00:00Z,388317.390071528
2010-06-11T00:00:00Z,181720.447064122
2010-06-12T00:00:00Z,34668.7268013885
2010-06-13T00:00:00Z,57868.8645045137
2010-06-14T00:00:00Z,681310.458742592
2010-06-15T00:00:00Z,128251.910903009
2010-06-16T00:00:00Z,258956.055176616
2010-06-17T00:00:00Z,675753.309867361
2010-06-18T00:00:00Z,79791.7246527791
2010-06-19T00:00:00Z,1504449.46978044
2010-06-20T00:00:00Z,130656.809914583
2010-06-21T00:00:00Z,9722.84789374999
2010-06-22T00:00:00Z,72466.1896145839
2010-06-23T00:00:00Z,270327.335069443
2010-06-24T00:00:00Z,495372.729716551
