Date,value
1607040000000,3.71650000
1607054400000,3.73100000
1607068800000,3.58150000
1607083200000,3.64640000
1607097600000,3.66670000
1607112000000,3.53480000
1607126400000,3.64400000
1607140800000,3.66400000
1607155200000,3.67300000
1607169600000,3.66380000
1607184000000,3.65060000
1607198400000,3.63820000
1607212800000,3.64400000
1607227200000,3.60660000
1607241600000,3.57140000
1607256000000,3.54900000
1607270400000,3.58920000
1607284800000,3.60550000
1607299200000,3.55350000
1607313600000,3.58310000
1607328000000,3.48000000
1607342400000,3.48020000
1607356800000,3.36710000
1607371200000,3.38950000
1607385600000,3.28570000
1607400000000,3.28790000
1607414400000,3.16420000
1607428800000,3.14280000
1607443200000,3.18060000
1607457600000,3.11720000
1607472000000,2.95450000
1607486400000,2.86350000
1607500800000,2.99010000
1607515200000,3.15160000
1607529600000,3.32700000
1607544000000,3.26520000
1607558400000,3.26210000
1607572800000,3.27090000
1607587200000,3.16440000
1607601600000,3.11900000
1607616000000,3.13470000
1607630400000,3.14990000
1607644800000,3.07610000
1607659200000,3.05350000
1607673600000,3.06370000
1607688000000,3.27000000
1607702400000,3.20420000
1607716800000,3.23750000
1607731200000,3.40190000
1607745600000,3.43990000
1607760000000,3.40120000
1607774400000,3.29990000
1607788800000,3.33180000
1607803200000,3.33320000
1607817600000,3.30350000
1607832000000,3.33850000
1607846400000,3.40610000
1607860800000,3.32000000
1607875200000,3.35050000
1607889600000,3.34050000
1607904000000,3.33590000
1607918400000,3.26500000
1607932800000,3.25280000
1607947200000,3.23050000
1607961600000,3.23180000
1607976000000,3.14330000
1607990400000,3.12850000
1608004800000,3.12000000
1608019200000,3.14970000
1608033600000,3.17020000
1608048000000,3.20270000
1608062400000,3.30140000
1608076800000,3.16500000
1608091200000,3.19670000
1608105600000,3.17090000
1608120000000,3.29510000
1608134400000,3.36440000
1608148800000,3.34090000
1608163200000,3.28260000
1608177600000,3.28300000
1608192000000,3.29650000
1608206400000,3.31760000
1608220800000,3.28000000
1608235200000,3.20790000
1608249600000,3.31610000
1608264000000,3.40500000
1608278400000,3.37310000
1608292800000,3.35870000
1608307200000,3.39090000
1608321600000,3.40810000
1608336000000,3.41650000
1608350400000,3.42480000
1608364800000,3.56710000
1608379200000,3.53500000
1608393600000,3.45240000
1608408000000,3.46510000
1608422400000,3.43510000
1608436800000,3.47710000
1608451200000,3.41540000
1608465600000,3.36980000
1608480000000,3.34100000
1608494400000,3.30400000
1608508800000,3.28000000
1608523200000,3.27300000
1608537600000,3.08260000
1608552000000,3.11710000
1608566400000,3.10830000
1608580800000,3.08920000
1608595200000,3.10320000
1608609600000,2.99290000
1608624000000,3.01510000
1608638400000,3.10520000
1608652800000,3.10450000
1608667200000,3.07610000
1608681600000,2.99950000
1608696000000,2.99000000
1608710400000,3.15810000
1608724800000,3.09900000
1608739200000,3.20850000
1608753600000,2.94650000
1608768000000,2.87180000
1608782400000,2.94400000
1608796800000,3.03750000
1608811200000,3.05730000
1608825600000,2.93300000
1608840000000,3.10060000
1608854400000,3.04230000
1608868800000,3.07470000
1608883200000,3.03950000
1608897600000,2.92060000
1608912000000,2.91590000
1608926400000,2.95170000
1608940800000,2.93330000
1608955200000,2.88460000
1608969600000,2.92160000
1608984000000,2.89870000
1608998400000,2.92430000
1609012800000,2.91780000
1609027200000,2.95500000
1609041600000,2.95210000
1609056000000,2.89470000
1609070400000,3.03640000
1609084800000,2.97280000
1609099200000,2.90260000
1609113600000,2.88850000
1609128000000,2.93810000
1609142400000,2.94410000
1609156800000,2.98200000
1609171200000,2.98180000
1609185600000,2.95770000
1609200000000,2.88960000
1609214400000,2.93040000
1609228800000,2.92170000
1609243200000,2.87560000
1609257600000,2.87210000
1609272000000,2.92480000
1609286400000,2.90660000
1609300800000,2.85180000
1609315200000,2.87190000
1609329600000,2.90100000
1609344000000,2.92900000
1609358400000,2.91620000
1609372800000,2.86810000
1609387200000,2.88320000
1609401600000,2.88150000
1609416000000,2.83320000
1609430400000,2.85260000
1609444800000,3.18590000
1609459200000,3.10850000
1609473600000,3.17530000
1609488000000,3.52590000
1609502400000,3.64720000
1609516800000,3.56440000
1609531200000,3.64970000
1609545600000,3.89160000
1609560000000,3.66220000
1609574400000,3.57970000
1609588800000,3.54720000
1609603200000,3.35870000
1609617600000,3.49560000
1609632000000,3.49300000
1609646400000,3.50310000
1609660800000,3.65600000
1609675200000,3.73690000
1609689600000,3.55580000
1609704000000,3.46910000
1609718400000,3.61250000
1609732800000,3.56420000
1609747200000,3.42160000
1609761600000,3.44800000
1609776000000,3.45790000
1609790400000,3.59990000
1609804800000,3.61890000
1609819200000,3.60600000
1609833600000,4.04950000
1609848000000,4.19890000
1609862400000,4.15730000
1609876800000,4.25010000
1609891200000,4.30300000
1609905600000,4.48490000
1609920000000,4.92780000
1609934400000,4.71400000
1609948800000,4.36990000
1609963200000,4.57880000
1609977600000,4.73010000
1609992000000,4.47330000
1610006400000,4.57190000
1610020800000,4.76150000
1610035200000,4.55560000
1610049600000,4.47070000
1610064000000,4.29540000
1610078400000,4.65480000
1610092800000,5.06820000
1610107200000,5.32210000
1610121600000,5.11850000
1610136000000,5.70000000
1610150400000,6.44620000
1610164800000,6.53790000
1610179200000,6.46720000
1610193600000,7.04650000
